Category1;Value1;Value2
C;10.441261608614326;26.631883408959727
C;9.295824505092238;20.26701249391542
D;10.649516479067083;15.702832918320041
B;11.161135374071229;21.148173524669666
A;12.418461294447876;25.653380105407017
C;9.951427008659948;26.146110739159795
C;13.277921055199666;17.42194323755243
B;11.816045325072382;21.892237376764342
C;8.585120910375624;12.147330173084264
B;14.419711331496927;25.909700618035107
B;10.653989026540195;15.300147459649619
B;8.32975099205553;24.711532157429282
A;13.305826102460843;13.104172535659028
A;14.15555517039689;26.188495438604047
A;9.93394947256088;21.931011140136622
C;8.992699479248808;15.311853826298321
B;9.655250085092677;24.148138286483153
B;11.4294634550354;16.457829849168014
E;12.555713310061028;24.49733022467077
B;11.140974661727148;18.35533114771567
B;10.203446416943539;9.673717246222022
C;12.996023540608855;14.105502557114377
B;9.374327053896955;17.417511747876294
A;12.061838676733814;28.209134142491468
B;9.423874403297443;25.40686178317535
A;10.862045916021787;29.74316847393285
E;9.772874870419097;29.92181129617915
D;9.888295634694378;16.79149517245451
C;9.245226965075581;18.869078841447024
D;12.689708062361388;17.53232045401677
D;8.53414792378293;15.970936368193541
A;8.519535494902584;8.95103174398125
D;14.24198713169022;19.911513691898946
B;11.955695129308662;12.286606437733337
D;5.229772602613927;19.794968710794034
D;8.869482521579194;32.6946248573779
B;6.376021324875891;16.94392942201575
A;8.09861861316949;21.168644033768402
B;3.7229706675319205;25.4398903148557
B;9.726020844612115;21.68174775179544
D;7.716116361677377;21.754905127653775
D;10.119810513592876;17.82558539787152
A;6.74975748223495;18.608732149632605
B;10.16582370634408;14.23993686687303
B;9.170167443759345;25.076270053336444
B;13.003905930377192;9.551050060315426
A;12.82271372349125;25.826530030293213
B;11.570691206020566;11.577809691528545
E;9.346772438677576;25.77564364445991
B;13.970760790520586;17.877094842726912
B;6.893929444320358;12.608787871201518
C;7.192882740872674;23.47579187047782
B;9.832433800221871;25.572605210454647
E;14.508076217842238;17.37152811137878
E;9.595322186259825;24.323663292073597
B;9.633509513581437;6.289493031983898
B;7.116179287776381;12.076422261520397
B;11.891859170540757;27.754453582812374
B;11.906352508658708;18.657984354812502
A;11.57815040279982;8.826720041306913
C;8.741558654305276;15.806802917348037
B;8.586586463253989;14.459597164849516
A;7.413755499190059;19.00422961116245
B;10.167745003521867;17.775494097154116
E;7.839185341442997;21.073590373628964
B;7.645166989501423;19.583203690324552
A;9.152618566178647;28.158435530222114
B;9.021687649631568;22.547291598318015
E;8.92404294235609;22.746029667161515
B;10.932889193680523;26.99094274336713
C;10.15809560430056;17.66738749742251
C;9.423687938977764;12.428735339849089
B;10.366025856622963;27.241821947793497
C;8.016945917790736;20.815050488648676
B;10.210557247819356;20.83610724739357
C;10.301204985689267;16.200020470818583
C;6.993906281285039;16.298868001378537
B;11.991387508740724;25.08033403262506
A;8.23713258954601;25.907934788825663
D;10.18061959841287;24.70294043447995
B;12.32882348107054;24.75776963267285
A;11.85135351542774;23.414177223558553
A;10.06866677713767;20.78913638046894
B;9.275001994235863;18.947721894074117
C;11.895023817151134;27.26194309964932
A;11.349389955617239;17.7576747770574
B;8.76326995991174;22.21987528328448
B;8.410212705996619;15.17592201227452
C;5.855289636608004;16.044205778897297
A;10.308063683367175;18.58307259285664
C;9.834604509963203;15.176369739637018
B;12.272382749285084;24.787110952869803
E;10.718110186960732;11.911794490729823
A;12.668458388345382;20.595377740286438
B;8.605271544167659;20.795048581053088
A;12.276300661935236;9.135202530081916
E;8.94216724179069;17.353857076858347
D;11.555192123584543;21.534197228288857
B;7.0824832149386125;22.57236795976441
C;10.470270598732377;18.774156748399005
D;6.0306241171081805;24.061329226884293
B;9.465725028116491;19.344102456583755
B;10.880707987755827;20.08191747245034
B;8.958062897537808;21.509923213919322
A;7.899124742488065;25.561997772405014
D;11.692236938591867;15.945691985506809
E;9.793074420306153;17.079068764890216
C;9.020858705938657;15.986621049624713
B;10.083791842308553;18.0068137031484
B;15.273338283891178;28.557405548478588
C;12.307005699563089;23.436351915978932
D;12.32514733637568;13.213461528986947
D;10.871092637984727;16.39731820646795
C;10.332970545154295;22.236603345658413
C;5.2078354233391675;14.560953314403378
A;8.642039307073736;15.647959755111458
A;9.03885117359505;28.069757997044892
D;6.250215871904934;16.31974622916088
C;7.685168419569132;25.72800089617632
A;6.0383270581547315;27.53193913718563
A;9.923352328605255;15.599227452986213
C;11.637531941697633;14.660224660657152
A;12.213549037248658;18.34320748111301
A;10.829568924158483;13.468233675958249
B;8.073207317602861;20.726203271016455
C;6.135869682960081;18.76608852887968
C;6.486262601196996;22.16348009531781
B;7.462034845491003;28.381660737396928
C;8.22228060392865;24.904909884621915
B;9.680503004016828;22.935438652474136
B;7.971671563746064;8.203709522192492
C;10.677951787336523;22.660255892614252
C;9.535452994401055;30.335765964227296
D;10.021091423482051;1.9368649021188986
C;12.28050110534241;24.136295257853753
B;7.63953653159926;19.043848551461213
A;10.837409156584737;14.901229981862333
B;9.972053543047853;24.806771503471722
B;9.33302743806061;30.258235403643983
B;11.770512641731921;24.651384373026524
E;11.758028309114014;17.772848292430844
B;8.107018408023144;14.339181053551062
D;9.635678832284151;20.867765802737264
C;10.562423365168131;25.23901575428953
C;9.45398650395483;17.677681842597636
B;11.170042664575597;18.25770205009522
B;10.562384035820552;36.93200149903039
B;13.665122480712025;26.471911675758356
A;6.939441728140425;26.900772070361793
C;9.755128020505206;11.238284563647127
B;8.182994976975618;15.756867924239238
A;11.208214910878088;20.448089836725433
C;6.7656562199089105;13.993174652689103
A;10.692625420449772;29.602383793335765
E;8.739903137303317;28.46187383954387
E;8.531676267757971;16.798727975695677
E;7.107003592918625;30.70351163964491
B;9.069848107597988;19.974487419680347
A;12.169001060581852;35.53633830433429
E;9.949622632941042;20.868116783150217
B;11.255360835748949;23.45715650197053
E;13.32928364393255;28.39942064701735
E;10.527511169645152;27.665800098846855
D;8.882400855875318;23.06439239681536
B;10.93450443036558;19.153158083336987
B;8.911407707371417;23.084796199958717
D;8.99115463340566;15.10289496874331
B;6.96021440076203;20.912802313184695
A;11.852514982168785;13.344154805012032
B;9.22799484870112;9.314710159518192
E;10.364196491631724;20.30256058483666
C;7.928076142786721;27.573667344030035
B;10.871895259430945;25.554827849576355
A;8.476117523729833;19.50852622564635
C;9.716582556596352;30.48193818905298
E;11.755652062478251;16.585631654920558
A;11.581518624465058;8.49300402921186
B;9.955939854966118;6.9073922347942265
D;6.463737934586563;12.912854356425697
C;15.985621140121282;24.899748459573374
C;13.491717940546271;16.191183899195682
C;11.445349649776597;22.76575185114381
B;8.493592436818059;29.877700301503864
B;9.772815676596071;13.399418224533164
D;8.913159140446966;22.870998390775338
D;12.527711878192777;23.233778435934333
D;10.525005781703667;14.83557206916138
E;8.431672283280335;28.1252655514705
B;9.058489801750436;18.27375766670314
B;12.242376285139809;17.697482114521943
C;13.200195693640957;32.66967931050784
C;13.056663126972492;23.13660045420031
C;11.514064130107954;25.55174329811299
C;9.494750262394726;28.129357589131033
D;3.516972349341759;16.0971560032447
B;10.594320047616444;27.498926582322074
B;9.9963424823118;16.98863531001398
A;10.279964192642707;16.732259663970215
B;10.107794694066413;18.368000166151184
A;7.347475676101686;16.267610990330272
B;11.11481711370237;24.93293859594298
B;11.2644326280637;21.603263930870334
B;11.364677564119319;17.052653512297322
B;11.893154007146773;24.04703019892893
A;11.208103289843246;18.348905375681923
A;9.179941176922178;18.03157777781194
D;9.85832630416782;20.292103309409264
B;10.182249734506755;22.780762133997303
A;10.215398898213238;22.339085896264518
B;11.99643531194346;17.820504906483016
C;11.287337506044981;25.08266724463641
B;14.154686879139906;18.665635093522063
C;14.412937959769344;16.070093068347685
A;10.15929916522785;11.191870107395891
A;2.326688903081261;25.899070885994128
B;12.473664932254533;20.074340457164045
B;8.91924732202589;21.26523415106309
C;8.397032156337985;26.274817494197094
C;9.203109450021266;17.135562610413103
E;9.106713906370787;11.75360450915523
B;11.224539620210786;20.41868421329131
B;6.881128441747549;21.847769312481773
C;7.844558508416797;18.422905603037762
B;10.686317108394833;28.842425468457016
B;11.245888060826616;5.083000593671862
A;11.283083289872025;26.720339827398696
A;8.425927442133402;24.746921902185356
E;8.04346870146752;22.740624666202756
D;8.98673033242416;-0.015409296814578255
C;10.47974550456945;27.703332699621612
B;12.9709547385451;13.84139533618469
A;5.905125628458499;16.95384812969968
A;9.558542486083267;18.976444011259588
B;7.334643117949593;22.444508207911852
B;6.69551464529302;23.8365682531553
C;11.933913290689633;25.35704332591578
C;11.089249148998677;24.895121060471098
B;10.898867031894525;21.517563225278757
E;11.842051679461987;22.495535954345545
C;9.040562206467728;13.45547770506652
B;9.134724967332943;15.493839159085866
C;14.37146123344515;25.372761342048992
B;9.506857891480852;25.023256920372088
B;11.470264226108183;24.342796498666527
B;10.01276308192663;16.913499430060835
C;6.303482939843169;25.462952791662175
A;5.910741992397464;13.032533285117852
A;8.84203156012019;26.464158859173637
A;12.112202503339978;18.434775192524658
A;11.576583313272007;30.105022438043797
D;11.828154328448067;10.87134744760709
C;8.02590764212737;30.58042427551113
B;13.231744980244628;17.83121402501923
A;8.070213399627232;17.723124463929533
B;10.425648797339937;21.169032913913583
B;9.979295420184526;15.81752652319582
A;9.652252359370827;19.56602599218616
B;12.677184276591213;15.574242408374873
B;8.58977895966808;15.793618814124878
C;7.300789488576144;22.92131570180343
C;10.039990972412838;14.590607028178905
A;9.200346531426947;15.390834589967106
B;16.75476583816529;11.763252501521546
C;11.353014952879949;16.976415920231965
B;9.181318849562752;27.86961217834353
D;7.887776861625827;14.92439815938219
C;6.239423178862431;15.610200408876553
A;7.949561828525134;21.163531678889214
A;10.229883543518264;17.77522139720284
C;12.854657303189539;33.3689266000979
A;12.243378284775838;19.02483221194246
B;10.458189663292758;22.01131007730423
E;9.35366466859503;25.662612708795933
B;10.537624712824309;25.547467195177106
B;8.962724005030848;21.399725489344277
C;13.436727991527752;19.033235079883994
B;9.62161963744984;32.144171218275545
B;9.827324283506547;19.4014383481144
E;5.568355149958664;17.349859373429116
B;9.609130306954473;16.124906070235888
E;11.672968275929883;9.639180783759464
E;7.8645548459229095;24.92969451342298
A;8.498559331014373;5.911589617395041
A;11.58542203546733;19.965662954570476
A;7.046685552963893;18.77083619437169
A;12.115602015083837;33.43979115338868
A;8.935712219653796;9.010092627718242
C;9.222863559017593;14.593380278093857
A;7.752243189748812;19.183421247910104
B;10.756092520855766;18.81482397518499
D;14.91974397005876;16.70273245513973
A;11.562994478921263;19.514072543586995
D;8.271429476118929;12.442623626781552
B;12.271241170982952;22.143157273969635
A;9.366640908131501;6.071087947534529
C;12.748969962855119;19.84538386473646
C;11.613352804328725;16.39785983441856
D;4.1137168690565336;26.097727656539814
C;7.991840734089945;30.531866423799826
D;11.88877044567078;18.013686987497852
B;10.303314544290036;28.344355574848585
A;7.952488104584299;18.103302316217537
C;8.732820969012375;14.20324086122546
D;6.187526759821239;30.475421793113718
E;9.823253424947207;23.12465866840404
B;14.421379452031529;20.026631135658885
B;11.609866781464651;24.12306485059189
C;14.380834002376847;21.645290210781003
B;11.76479417957996;19.584683552350892
E;12.054958686705383;12.04139103615202
D;13.948157375490048;18.3767795770324
B;10.754526518684452;23.739532540750837
C;9.62554535698624;19.263371445879137
C;12.065315033244024;25.413954566782316
A;12.907680474243769;22.301930143200735
E;9.040070714575583;14.731182091487558
B;8.55686183531994;12.084968253007258
D;10.27771206486176;19.056929000418993
B;11.662997733863325;16.854629311372474
D;11.596182097323123;22.017930857730118
B;7.151664799624802;15.69117404742362
A;13.823212134126644;16.307646045470737
E;8.717670141206298;26.318418305569473
A;9.469870006222841;20.889217811767388
B;8.19469128002436;15.783637607436242
E;15.396657671874175;20.105850852410118
E;10.484141340575935;28.273467458010096
B;8.29804983863687;21.762720129648336
C;11.727847099924892;23.557704856550778
B;11.538271558620066;15.486592780835345
B;9.624545952840233;26.158516262807602
B;11.681213425566767;33.90861356278281
C;8.34941607833827;15.251194144922877
C;9.014163450101496;12.908636153768065
C;5.979566690867874;21.05325346301089
C;7.352097831560874;25.253030299066463
A;13.61526161134137;19.45166196769843
B;13.282857255444629;13.680761623744024
A;10.131577297297925;19.34849502931766
B;13.325862894379675;23.588553636664727
B;9.67985102678339;17.557809038323644
D;9.513179394864185;23.64353010652953
B;10.113021296931112;26.988264711439463
A;9.75015680935287;21.441383754622684
A;9.56960735287964;19.832313372330244
C;12.286796214299105;24.97606355135769
C;10.300271307912407;14.863395035376616
A;11.42496352886761;14.271740997842464
A;12.062761050554663;18.400566290426088
C;10.776371591309466;17.048723271113197
A;8.059457348183523;15.179948148257148
D;7.294268222071922;30.982810849992646
C;10.29756126961461;33.03195925696575
A;9.65748739035013;17.877769746466505
A;10.174782857840244;20.550313698490193
E;9.967891921502828;18.872943079617254
B;15.167147320333134;26.64499544070894
B;7.339547488717324;27.833873371040283
D;6.0201074603577505;9.33641720786212
E;10.66475366703922;22.856064800393753
E;9.247154890823609;12.15907195303311
C;10.632135739459903;30.54963294725167
B;11.167766044568003;22.64148818126239
A;12.568209390357795;15.059902769824184
C;6.985548359232123;18.552071672372882
B;8.886564204285675;18.26613645040305
B;10.857522517761527;23.150677657314894
E;11.540927191374454;26.25147562506487
A;14.386899100576771;13.110756248169741
B;11.911407942227735;31.032527005472684
A;9.886422808227445;29.63414064692506
B;8.219128494114678;14.748058594453727
A;8.871420294561961;20.436810766173856
A;8.814594354085788;30.264851264685895
A;11.310467257027522;27.397511520064896
C;10.513994891171661;17.979541819712626
C;7.352700858315642;24.88603888740724
B;9.128197061819135;37.983189750314835
E;11.755095106902841;20.630959891107274
B;10.703324709948118;16.204110491359884
B;11.137289232025541;21.034519112548395
D;10.765843420114527;21.479312572983908
B;13.252861469217718;16.852779565999413
E;10.47208612764874;22.649750406885303
A;9.227954404258604;12.473593641634992
E;8.16848991773288;16.006796797947924
A;10.499218916419423;24.549468656928788
D;5.118591970449832;9.470774890746492
B;9.631421996334575;25.41900555196866
E;9.588320280157312;7.928111805765781
A;7.271058292765439;9.61205252674211
B;8.143468322688008;17.00612754166469
E;11.619315060296483;21.721183056916104
B;10.461423498149925;27.95158161876433
C;10.203576667414655;20.345736578957574
C;10.612695067864045;18.52067835454406
B;10.185255175897847;23.477487487908824
C;12.485725125716629;14.774607077192394
B;10.246858363407297;20.83649095607844
E;7.083573772362499;12.80332245226784
A;13.26025992974882;20.49554310125248
B;10.740680534657692;19.22098204490358
E;8.821492538409865;15.174392471303497
D;7.493196563409963;20.990243819226436
B;10.79182844191609;20.951297918957856
C;9.765655990051249;27.05272407403481
B;13.148293572064818;10.366199581623274
A;9.308185438666344;19.543706553817746
B;8.325238420635067;15.438425601779123
B;11.791592436471857;25.21857234905775
B;11.850563785433662;24.523472391152797
A;10.33730273522039;23.047279070411726
E;11.352714095349818;15.777000451583222
E;9.924625758515525;25.312823497640572
C;10.467730202018494;10.81921442754001
B;12.329981765127846;9.588135778443371
B;11.250636668043006;12.344774000588457
D;9.66145112333475;19.799151138038564
C;12.704725091852302;24.050986405929763
A;5.2702892544169755;2.1438051559428537
E;14.10414662284387;27.936456991278718
D;6.5880818102185295;20.786673177070604
E;8.745814350455408;10.59336591446135
C;9.918164929609862;20.605681821737488
C;9.707038658543677;26.55515248807052
B;12.012822080053109;23.596646091837552
E;7.884326762779532;26.594438375323797
D;10.521533634966126;11.802520223617334
A;8.843575803560492;17.515968589169574
A;10.590281958674833;14.451846616858807
B;9.870455480404248;30.305481230265908
D;10.185871305365955;23.83617706091978
E;8.90015033507131;37.08205753374585
A;8.979872099807835;17.194342799496635
B;10.574545028054853;15.651954729906173
B;11.887431011512088;19.143040168429096
E;8.803441331604304;28.270143328535294
D;8.262464910854181;17.803281863747916
D;11.226920331343674;20.746625587441667
B;9.934992213884621;20.580144217320917
B;11.660996267971903;20.236980567213138
B;8.188405573257704;16.085609237225132
A;6.441122149153138;19.1762535925378
D;8.933991836347332;18.919384391891853
D;8.467294781469969;19.954612041952107
E;9.8424231998394;25.66110090891625
E;8.726309571459222;30.563768207746953
B;11.482033902672898;14.95739142398176
C;9.423699475154967;17.64803825127371
E;10.300948997547803;15.04992860956288
D;10.315269116881888;21.122609223333637
B;10.389910184824375;16.76990325493414
B;9.951741779090053;21.438781002451933
A;11.021201380820628;26.621761462668722
E;8.408689732348385;4.845009885172349
C;12.798835853307766;22.950679337604146
B;9.52692523326293;17.238877706612726
C;7.376901724202637;22.762533607906335
C;10.376146713983546;14.621183373498798
B;8.29763903510503;27.17756592984125
A;11.33066906901775;25.479683708241705
C;14.419211152084756;23.410112891255856
B;8.4268558168843;24.75935430686059
C;10.66474466644797;15.526277196966959
B;6.488988822590745;16.282257471864263
D;10.907810458882695;24.514617204904877
B;8.22857240040062;15.393625143388327
B;8.750330763131036;28.673810279948523
D;7.7974270203203435;18.05845357231381
B;11.464302452109472;23.011366339163732
A;12.014608714946526;32.59549711553054
A;10.046770429317016;15.762659875591542
C;8.271146589328561;20.412570505068697
C;13.179046072207726;26.325098987823843
C;8.499179744490688;25.70766433325919
B;5.675935400145122;18.03310813856385
A;10.916778019914137;16.899617374868875
A;7.790450652716967;18.60118440472969
B;11.97721758699835;28.687146596908185
B;9.237724606653162;18.32536486184032
B;11.207426481088392;20.46869415490079
B;12.803000693104316;17.43928117445945
E;7.582282270758556;24.23329138877592
B;8.86812573821519;20.933150225501937
B;9.848657854685873;13.979397135450625
C;13.075102638068687;14.187055315790033
B;8.68323456411911;8.008366600666958
C;8.810992608101985;15.012071545246304
D;10.956281151111616;24.763674821793032
E;8.845542548578859;27.94256322807361
A;10.305051765795232;24.113350179303104
E;6.8969251580637465;23.327793203844088
B;14.428659885113193;19.2408437028281
B;7.304581539381193;24.64948732948392
B;9.356494592019583;21.717669338491305
E;9.935037928315811;30.826693831922746
B;13.82537626871359;19.40932811493951
B;7.35030843813452;28.05804850241679
C;13.967408270957502;25.24468449090716
B;11.514353642204044;24.412659717224955
A;10.834190648846493;7.93105204722908
A;8.03073262596409;25.575137369286267
A;11.142282484076148;19.234952126545082
A;8.5530267551604;17.33644103339065
A;12.533322506396825;11.102521752932521
C;8.057875941784534;19.9664771961909
A;9.773683011087831;20.201309580909456
B;8.889453823973657;12.181988469111172
D;8.024954075146011;11.160318962637849
B;11.482639633815829;22.919716880768668
C;11.070917494819266;25.23023078636826
A;12.418020397801994;21.14169745953453
A;6.440249783583665;26.905007898106177
A;12.128341404682088;19.481690093891007
A;15.010897810713788;19.673892353598784
B;9.096717821646106;14.497831827555258
A;13.79029722421794;10.638548134677697
A;9.473677455880347;31.12797280315751
A;7.255180524877386;26.78779430149848
B;9.388735115186408;11.64492459716913
B;12.096407935350552;20.93451144698768
B;8.323647035336936;19.399722133378
B;8.799322681987025;18.35604516102174
C;11.187078864586383;17.545892913110364
A;10.006120233477146;22.287614881807873
C;11.169245904973481;24.909053152828847
C;10.475659081516671;22.414347014169234
A;10.959250639103146;19.276889753724838
D;9.135397628380918;19.05663969865328
E;10.463461884060784;25.620885901536
A;8.145253988608133;22.780669628696373
B;12.576867245006778;20.4361367782126
D;8.731450566365373;19.784592214399353
C;12.25769497509878;22.071623057673733
A;9.532786078034269;17.189907868643303
B;10.403998021514642;24.92923290384926
B;9.010070898218599;13.544848628972801
B;7.968009137663942;17.531260941401108
C;6.510479224789397;23.666636572676143
B;7.8893516828150805;13.20270311987436
B;9.352182293568156;10.561948744102997
C;10.423758357657768;20.37846605257544
A;12.020758626566527;9.821251073321175
B;9.108485080406302;12.207178675688832
C;8.236078471465651;24.539564711038594
D;7.114570427994575;18.771288454365585
B;10.960127235808208;27.71292169825391
B;12.766389030658686;12.77111395437527
A;12.532660535912576;19.436285806206293
B;11.419865496294475;22.397507319246557
B;11.277086634535198;12.976910419226547
B;13.395247559418682;26.19057142699775
B;10.66416292283362;23.064073298996234
B;11.292259352048344;10.344277479875396
A;9.358432276296002;19.773549222748397
B;7.275913258290485;22.315740417551797
B;8.632302199000847;16.459659958831654
B;9.98168192293069;11.120810566947117
A;10.121570745002606;21.670752736684463
D;13.852571709710787;33.26745770169537
B;10.162554335182138;17.678095405053856
C;12.357686888051287;29.41544708770825
C;9.129845516847368;15.48626706943119
B;9.376648228469532;21.29327381005971
A;7.341984725553104;24.629135185256715
B;8.515343974246857;19.94951800417181
B;11.053962782727506;18.21358610671261
C;10.015120360788266;24.356765128102243
B;11.885877239794468;31.348730691615323
A;10.3625078966901;21.803521547834787
B;9.295092536724516;16.903638940817917
B;14.296593727573917;18.8614906564419
C;9.812192862573905;35.11824587387225
B;12.326001939410608;20.809442698028768
B;9.197581586910644;16.433517808532162
E;11.419198958767133;13.12959250110476
C;11.856031318303373;9.044593435324366
B;10.41698394115116;22.18150564307714
A;5.291034154606796;23.927851956947023
A;10.036504921712226;17.619822920208758
B;12.46092009551995;19.910177491814274
A;11.05496166605546;12.977229744268257
A;10.891677750458493;20.797570788965007
B;6.555486132084962;22.888971923402746
A;8.559089858649882;16.789014396994173
D;10.822715262302879;30.142716017515035
A;10.820766553573783;14.97736203951853
B;12.429333560265805;21.700859624113892
B;9.710266489707811;25.089903318227634
E;10.811648173347628;19.536262999103705
A;10.032748483862587;18.86913908663305
B;8.026114526996887;11.426803097302027
E;5.488417337810505;28.1440489742977
D;10.862019384260153;18.980640789994425
D;10.347894416825623;23.22419254960895
B;8.763649915799663;24.036322927160846
A;6.76165388696827;16.23020904789348
C;11.259479028817477;18.81482837425271
E;9.468159851608895;28.006894104461022
B;11.11374944473629;13.29681400555733
B;13.728097060823517;32.76750844854354
B;5.71713823936059;15.530763288342357
C;8.600798382595272;12.92289526015693
A;9.581248773376174;20.793854124131208
B;12.909652348293301;33.25008958603922
B;6.72719396158703;8.53420438644677
B;13.871722051361209;19.153905689061848
B;10.27171180313258;22.857590103539334
A;9.807998676532284;20.201899751213187
C;9.603880473562187;22.291530020018058
B;9.127473935639943;15.691801506966355
B;12.096233518538309;16.401668924411716
A;7.862958491835123;19.1094641170448
B;10.690828363287707;13.220671472583494
B;9.231636668586049;19.731881591358864
A;8.475733102971803;17.66752823797099
B;15.17195035136779;17.179728889070788
A;10.83810146950692;21.923038475591827
A;11.226531089322288;9.076043040804176
E;12.275553561337325;18.625459379701077
B;7.157300109362906;33.904122593689166
D;13.504583818244063;13.48334188204625
B;4.982085643009849;27.71300297890648
C;8.462467179922958;20.327936725476192
C;9.081936653642199;16.38225314671149
B;11.163446729941011;12.076150042821162
B;10.437436532282975;20.838091791711392
B;9.666370518603214;28.720382634888058
B;9.976005310744553;17.664733128819417
E;8.043953952954864;19.51423145157936
D;7.0055352110316536;26.06222510114199
E;11.45302324467212;22.045224748077686
A;11.38741222507237;10.566345321652529
C;13.168988750314117;20.593323295131103
E;8.419965806369584;29.073409463993592
A;11.385630420601846;19.77835288119501
A;9.432586543270537;3.551063423135737
C;12.380949970386965;22.32928994954644
B;12.043925553356283;18.809261362735786
D;10.422418798448913;9.025433516472699
A;9.320939686668027;9.924751459677294
C;11.921864357216522;25.85064285973285
B;11.293809046513132;15.60570352642952
A;8.631119195827635;14.555021715584049
A;7.344402653041138;19.786168634409986
D;9.422934198636408;16.134782010080368
C;13.030827630696418;20.60029176666647
B;12.292974317466076;18.783679823379977
B;7.775345060658839;12.800026519438141
D;7.664485168200158;16.932813208631693
B;12.549367699358973;22.656519927854628
D;7.7287281904843415;20.251508241431754
B;11.018590647284016;19.508345105649013
B;8.767857569327353;31.624305447076306
B;13.234089849043364;24.386225152313212
B;8.459150401724242;25.114647588928054
C;12.286723060411656;19.00418955323045
B;10.369717308120729;21.32087114210765
B;10.504389708468574;17.413400062845845
D;6.059382837297198;24.66529859314477
B;5.594173293588563;19.337600575405737
B;9.558868119465371;21.33426649358334
E;10.493812126833223;20.963667812931007
C;7.7496043445245535;19.890998711567274
A;7.822613179047316;37.62912840293462
E;11.122945259652266;16.000284335031665
C;11.125708960914261;15.945730819047846
B;9.724517879224146;24.16458048087054
A;11.56040344237215;16.428986005548925
C;7.651595408559707;18.251561831906642
C;9.28813016582606;13.481534279866292
B;13.295755211567347;22.94934751641552
D;10.136644259879635;23.02554346690491
C;10.252625029173998;18.108847640459334
A;14.61189317193548;24.288900130880435
B;7.201315668302458;8.85124991759845
B;11.59286073328422;15.758879590913939
C;13.3279725596162;18.980124882734415
A;9.350284147002908;12.966305018582283
B;11.719261573709693;9.507721775487667
C;8.03596100557819;18.152624209769318
D;8.626535208865297;24.164120522364453
B;10.769932832095268;27.692650348559074
D;11.597133346221181;16.716272700767764
A;12.241873024812492;24.39929502572956
D;13.139257173878987;23.819252228454005
A;9.865106882889636;27.311649046006977
B;12.387223510345176;17.89885381787599
C;9.315390313101702;9.208997028891956
